e.emp_id,e.name,e.age,e.job_role,e.salary,e.project,e.join_date,e.department,d.location
240,Chelsey Lewis,37,Manager,135875.98,Project6,1980-02-06,Operations,Seattle
257,Dr. David Gross,36,Developer,76589.47,Delta,2012-01-16,Operations,Seattle
271,Antonio Edwards,59,Manager,133413.81,Project4,1990-07-16,Operations,Seattle
272,Mary Barnes,30,Engineer,93739.63,Project3,2012-07-07,Operations,Seattle
273,Troy Rojas,28,Consultant,120838.65,Project5,1991-04-14,Operations,Seattle
279,Jennifer Wolf,41,Engineer,43372.21,Beta,2010-09-14,Operations,Seattle
280,Kristine Tran,51,Manager,79914.61,Project2,1994-04-24,Operations,Seattle
283,Robert Thompson,30,Consultant,115348.67,Gamma,2021-07-24,Operations,Seattle
286,Barbara Eaton,37,Manager,133155.26,Gamma,2017-06-19,Operations,Seattle
290,Melinda Ewing,37,Manager,48287.31,Project5,2000-12-18,Operations,Seattle
291,Chad Baldwin,60,Analyst,57500.26,Beta,1991-06-23,Operations,Seattle
293,Samantha Johnson,40,Analyst,109488.91,Project4,1987-12-01,Operations,Seattle
313,Robin Marshall,58,Analyst,71658.27,Omega,2000-05-17,Operations,Seattle
317,Michael Cervantes,49,Manager,49385.01,Alpha,1982-05-29,Operations,Seattle
318,Christopher Wade,59,Analyst,44984.0,Project3,1986-05-09,Operations,Seattle
320,Alexandra Whitney,50,Engineer,42847.26,Project6,1997-02-17,Operations,Seattle
327,Marcus Russo,49,Manager,133285.41,Project5,1983-02-21,Operations,Seattle
328,Julie Lamb,43,Consultant,49660.24,Project1,2002-08-30,Operations,Seattle
332,Sarah Torres,34,Analyst,124731.37,Project4,2002-06-14,Operations,Seattle
335,Diana Franklin,40,Manager,107230.93,Project6,2002-06-05,Operations,Seattle
336,Omar Underwood,41,Developer,132351.54,Project5,2018-07-23,Operations,Seattle
340,Edward Wilson,46,Manager,76582.29,Alpha,2001-08-11,Operations,Seattle
342,Aaron Holland,34,Consultant,58730.0,Project1,1982-10-08,Operations,Seattle
354,Amy Velasquez,55,Manager,130750.0,Gamma,2004-11-20,Operations,Seattle
357,Donald Sims,54,Engineer,124269.47,Project3,1991-06-13,Operations,Seattle
360,Patrick Woods,60,Manager,74396.91,Project5,1979-06-30,Operations,Seattle
369,Beth Arnold,52,Developer,65757.2,Project4,1974-03-26,Operations,Seattle
374,Stephen Price,22,Developer,76182.71,Gamma,2000-05-12,Operations,Seattle
377,Adam Wagner,34,Manager,86058.12,Delta,1990-12-20,Operations,Seattle
381,Chase Thompson,54,Manager,137153.26,Project3,1998-01-07,Operations,Seattle
384,Catherine Walter,48,Analyst,50794.5,Project5,2011-03-20,Operations,Seattle
388,Shane Smith,23,Analyst,114430.62,Project5,2024-04-05,Operations,Seattle
394,Nicholas Fisher,26,Engineer,116197.96,Project1,2007-10-15,Operations,Seattle
398,Ruth Turner,32,Engineer,137735.28,Project4,2024-02-12,Operations,Seattle
400,Matthew Wise,40,Analyst,145898.96,Omega,1991-09-16,Operations,Seattle
401,John Travis,39,Manager,58670.41,Project2,2005-01-13,Operations,Seattle
409,Sally Arnold,41,Developer,116083.78,Project4,2018-05-09,Operations,Seattle
411,Daniel Walker,36,Analyst,129921.06,Delta,2020-09-22,Operations,Seattle
416,Ian Sanchez,56,Manager,102882.1,Project1,1974-01-26,Operations,Seattle
417,Melanie Hudson,27,Manager,69833.44,Alpha,1986-05-12,Operations,Seattle
418,Sydney Mills,22,Developer,47236.3,Beta,2013-02-22,Operations,Seattle
419,Diana Austin,49,Manager,62516.16,Project1,2023-08-24,Operations,Seattle
420,Douglas Clark,46,Engineer,102571.69,Beta,1999-03-17,Operations,Seattle
421,Angelica Murphy,25,Engineer,148919.73,Project1,1989-03-23,Operations,Seattle
428,Michael Jensen,27,Consultant,67658.01,Delta,2015-11-09,Operations,Seattle
430,Steven Carter,37,Developer,83750.11,Alpha,1973-06-11,Operations,Seattle
435,David Richard,43,Analyst,97351.33,Project5,1978-07-18,Operations,Seattle
438,Lindsey Garza,56,Developer,65854.18,Project4,1980-07-15,Operations,Seattle
446,Sara Benson,42,Consultant,71376.36,Project2,1996-05-04,Operations,Seattle
450,Bridget Hill,45,Developer,91687.36,Project3,2010-03-07,Operations,Seattle
451,Brendan Martinez,53,Engineer,126137.68,Delta,1976-02-01,Operations,Seattle
452,Kristina Jones,29,Analyst,112650.04,Project1,2010-09-12,Operations,Seattle
457,Timothy Sims,47,Engineer,50682.07,Beta,2005-07-22,Operations,Seattle
481,Dylan Weaver,39,Consultant,63467.31,Delta,1993-07-31,Operations,Seattle
490,James White,29,Manager,90552.7,Project5,2009-01-10,Operations,Seattle
491,Gail Costa,30,Manager,51207.78,Delta,1979-04-01,Operations,Seattle
493,Mario Davis,40,Consultant,72743.13,Project1,2021-02-06,Operations,Seattle
495,Rebecca Johnson,51,Consultant,68575.84,Project4,2017-02-03,Operations,Seattle
504,Christina Shepard,35,Manager,93804.41,Project6,1970-06-10,Operations,Seattle
506,Stephanie Friedman,22,Consultant,148278.57,Alpha,2009-05-14,Operations,Seattle
509,Lisa Pearson MD,45,Analyst,46579.66,Project3,1987-03-29,Operations,Seattle
512,Michaela Duncan,37,Analyst,73726.68,Alpha,1974-09-22,Operations,Seattle
514,Kelly Foster,34,Consultant,113134.77,Gamma,1982-06-16,Operations,Seattle
515,Victor Russell,24,Engineer,97675.87,Project3,2019-04-24,Operations,Seattle
526,Alyssa Henson,43,Consultant,116120.56,Project4,1972-03-30,Operations,Seattle
536,Jennifer Petersen,57,Consultant,105117.28,Project3,2007-12-04,Operations,Seattle
548,Todd Lloyd,22,Manager,72210.21,Project6,2019-07-21,Operations,Seattle
564,Andrew Anderson,33,Engineer,110902.33,Project2,1989-01-23,Operations,Seattle
568,Melody Rivera,41,Manager,91767.59,Gamma,2013-10-03,Operations,Seattle
574,Stephen Porter,49,Developer,124897.88,Omega,2011-05-06,Operations,Seattle
576,Cheryl Sandoval,32,Developer,66223.97,Project5,1986-10-25,Operations,Seattle
578,Richard Thompson,41,Consultant,82649.84,Beta,1989-07-29,Operations,Seattle
579,Ronald Garcia,56,Consultant,79258.97,Project6,2020-06-12,Operations,Seattle
586,Alexander Mcdonald,45,Manager,59388.46,Project3,2013-08-28,Operations,Seattle
592,Denise Howe,49,Consultant,83319.26,Project4,1985-05-03,Operations,Seattle
594,Natasha Rodriguez,60,Analyst,42146.98,Gamma,1983-07-22,Operations,Seattle
595,Anthony Miller,35,Developer,61139.57,Project6,1975-04-26,Operations,Seattle
600,Kristin Clark,40,Analyst,141120.77,Project4,1990-05-01,Operations,Seattle
602,Lisa Olsen,35,Developer,118318.04,Project4,1977-03-20,Operations,Seattle
603,James Lynch,39,Manager,74557.82,Omega,1970-03-06,Operations,Seattle
607,John Parker,39,Consultant,134648.48,Project6,1974-07-25,Operations,Seattle
610,Colton Gray,35,Analyst,66433.2,Project5,2023-12-27,Operations,Seattle
623,Scott Torres,51,Engineer,44628.52,Omega,1973-09-06,Operations,Seattle
626,Edward Evans,40,Engineer,82608.56,Alpha,1972-02-17,Operations,Seattle
628,Janice Miller,46,Analyst,131738.48,Project6,1992-10-04,Operations,Seattle
629,Toni Matthews,32,Manager,61289.6,Beta,1992-02-10,Operations,Seattle
639,Danielle Reed,47,Developer,96848.6,Project3,1977-02-14,Operations,Seattle
643,Jeffrey Massey,47,Manager,57120.58,Gamma,2008-02-10,Operations,Seattle
661,Christopher Deleon,55,Consultant,144542.9,Gamma,2024-11-12,Operations,Seattle
666,Stephanie Hamilton,31,Consultant,98533.18,Project5,2016-12-11,Operations,Seattle
672,Cristian Richards,38,Consultant,84022.0,Project3,1989-09-02,Operations,Seattle
683,Glenn Cooper,23,Analyst,63961.91,Beta,2005-04-23,Operations,Seattle
684,John Barber,48,Consultant,80408.58,Project5,2012-12-29,Operations,Seattle
688,Ruth Jackson,42,Manager,94731.7,Gamma,2024-05-29,Operations,Seattle
701,Brenda Townsend,47,Engineer,81579.46,Project6,2017-11-04,Operations,Seattle
702,Terry Patterson,33,Analyst,112251.51,Gamma,2019-11-04,Operations,Seattle
704,Jeffrey Jones,46,Analyst,97213.25,Alpha,2008-07-12,Operations,Seattle
707,Kendra Clark,31,Manager,127989.35,Gamma,1970-07-25,Operations,Seattle
708,Jeremy Evans,26,Consultant,137868.32,Project4,2005-05-26,Operations,Seattle
711,Scott Webb,60,Developer,50923.04,Alpha,1986-10-29,Operations,Seattle
719,Nicholas Webb,38,Manager,116295.14,Project2,1972-01-23,Operations,Seattle
722,Jeffrey Powell,24,Analyst,142751.83,Alpha,2000-06-04,Operations,Seattle
723,Alexis Murphy,45,Consultant,146903.39,Delta,1976-08-07,Operations,Seattle
728,Mario Lee,49,Developer,136771.49,Project6,1986-09-16,Operations,Seattle
736,Kevin Wright,57,Analyst,134893.13,Beta,2013-08-01,Operations,Seattle
740,Carlos Wade,22,Manager,69363.71,Gamma,1981-09-28,Operations,Seattle
744,Penny Griffin,35,Engineer,103714.52,Project5,1986-03-02,Operations,Seattle
745,Anthony Smith,32,Developer,149633.32,Alpha,1979-07-07,Operations,Seattle
747,Michael Vargas,27,Developer,138061.84,Project2,1986-05-27,Operations,Seattle
765,Dr. Richard Jackson,38,Consultant,107375.62,Project3,2021-10-10,Operations,Seattle
768,Emily Wheeler,38,Developer,84189.06,Alpha,2011-08-26,Operations,Seattle
769,Kayla Jacobson,56,Manager,75479.28,Project2,2008-01-11,Operations,Seattle
779,Tammy Bishop,51,Developer,124631.4,Project2,2012-01-16,Operations,Seattle
783,Jeffrey Watkins,52,Analyst,149395.56,Beta,1987-10-28,Operations,Seattle
792,Carl Juarez,60,Consultant,80196.64,Project1,1975-03-22,Operations,Seattle
808,Tiffany Tucker,51,Analyst,142193.46,Project3,2012-07-24,Operations,Seattle
810,Shawn Smith,23,Developer,46563.78,Alpha,2008-06-25,Operations,Seattle
813,Robert Eaton,48,Analyst,55070.72,Project4,2016-02-09,Operations,Seattle
817,Daniel Russell,39,Manager,75895.81,Project6,2009-01-07,Operations,Seattle
821,Trevor Martinez,30,Consultant,97230.59,Delta,1974-05-23,Operations,Seattle
832,Alexandra Davis,42,Engineer,71526.78,Project2,2021-05-23,Operations,Seattle
835,Seth Bauer,35,Consultant,130701.88,Project3,2011-11-07,Operations,Seattle
838,Mark Vaughn,60,Engineer,80767.36,Beta,1976-08-06,Operations,Seattle
841,Jason Fox,44,Manager,75306.2,Project6,2022-10-29,Operations,Seattle
843,Matthew Simon,42,Manager,95222.37,Project6,2007-11-20,Operations,Seattle
844,Deborah Rodriguez,27,Manager,94840.01,Alpha,1973-09-22,Operations,Seattle
850,Katherine Lopez,57,Consultant,107250.57,Project6,1975-06-28,Operations,Seattle
856,Tina Scott,26,Engineer,125218.34,Omega,1989-04-26,Operations,Seattle
859,Charles Powers,28,Engineer,147829.84,Project1,1984-12-28,Operations,Seattle
861,Caitlin Martin,60,Analyst,115983.01,Project3,1983-01-04,Operations,Seattle
862,John Nelson,24,Engineer,138233.53,Gamma,1994-05-12,Operations,Seattle
866,Janet Meyer DDS,39,Manager,122655.65,Delta,2025-02-15,Operations,Seattle
868,Veronica Valdez,42,Analyst,40042.04,Project3,1981-05-08,Operations,Seattle
874,Jennifer Miller,51,Consultant,79493.6,Beta,2007-01-20,Operations,Seattle
876,Linda Taylor,46,Analyst,51656.09,Project1,1982-05-08,Operations,Seattle
889,Crystal Bray,36,Engineer,104642.81,Project5,2010-03-11,Operations,Seattle
891,Bryan Barton,49,Analyst,132543.74,Gamma,2001-09-04,Operations,Seattle
894,Renee Andersen,36,Consultant,99499.34,Alpha,2023-02-23,Operations,Seattle
902,Courtney Bruce,33,Engineer,139207.06,Project3,2021-04-16,Operations,Seattle
906,Nathan Jennings,35,Developer,108000.46,Beta,1999-05-21,Operations,Seattle
907,Lisa Jefferson,39,Developer,141372.54,Project6,1994-08-10,Operations,Seattle
919,Nicholas Patterson,43,Manager,106387.42,Project5,1987-02-22,Operations,Seattle
924,Kathy Hamilton,40,Analyst,64072.29,Alpha,2013-05-29,Operations,Seattle
925,Amanda Hamilton,25,Developer,73862.85,Omega,2010-11-24,Operations,Seattle
928,Sara Nelson,33,Consultant,64814.52,Project3,1996-12-20,Operations,Seattle
961,David Cisneros,53,Engineer,106448.11,Project2,2021-06-22,Operations,Seattle
965,Jason Carter,25,Engineer,75959.93,Alpha,1971-06-17,Operations,Seattle
967,Daniel Francis,55,Consultant,135495.91,Project6,2024-10-05,Operations,Seattle
971,Kimberly Moore,25,Engineer,59992.48,Project1,2017-03-31,Operations,Seattle
972,Michael Washington,29,Consultant,107268.79,Omega,1999-12-13,Operations,Seattle
989,Shane Bailey,43,Consultant,65954.42,Project6,2007-07-18,Operations,Seattle
2,Danielle Schultz,58,Manager,131863.53,Beta,2019-05-02,Operations,Seattle
4,Kellie Bonilla,57,Developer,128168.98,Project4,2001-03-17,Operations,Seattle
9,Jessica Weeks,35,Analyst,59706.31,Project4,2004-10-28,Operations,Seattle
10,Lauren Elliott,54,Developer,49943.91,Project5,1992-12-13,Operations,Seattle
26,Chad Hoffman,40,Developer,53334.33,Project3,1971-12-18,Operations,Seattle
39,Wayne Phillips,56,Engineer,147128.71,Beta,2005-12-25,Operations,Seattle
44,Brandon Rhodes,59,Manager,47287.77,Project5,1996-08-11,Operations,Seattle
49,Caleb Marks,44,Analyst,61960.35,Project1,1986-12-29,Operations,Seattle
57,Donald Carson,38,Manager,104733.29,Project6,1977-04-05,Operations,Seattle
65,Stephanie Li,27,Manager,75740.28,Alpha,1996-08-07,Operations,Seattle
69,Jamie Lawrence,38,Manager,43800.18,Alpha,1987-12-17,Operations,Seattle
74,Anna Barrett,60,Manager,87083.77,Alpha,2025-01-22,Operations,Seattle
75,Andrea Hodges,43,Manager,132570.84,Project6,1980-04-21,Operations,Seattle
77,Keith Hensley,52,Analyst,145983.83,Beta,2023-07-30,Operations,Seattle
78,Alexis Henry,42,Analyst,110765.04,Alpha,1980-05-15,Operations,Seattle
81,Alyssa Lopez,60,Manager,44626.48,Omega,2001-09-19,Operations,Seattle
84,Edward Munoz,29,Developer,63280.59,Project3,1987-10-31,Operations,Seattle
93,Terry Schneider,25,Developer,80031.5,Project2,1991-05-17,Operations,Seattle
96,Jennifer Armstrong,46,Developer,86056.32,Project3,1975-09-06,Operations,Seattle
98,Jeffrey Watson,53,Manager,78277.68,Beta,2015-04-21,Operations,Seattle
100,Kevin Rice,50,Manager,48553.46,Delta,1985-02-13,Operations,Seattle
102,Jennifer Lawrence,36,Consultant,113849.43,Project5,1983-07-24,Operations,Seattle
103,Michael Martinez,31,Developer,65412.78,Project6,1987-03-23,Operations,Seattle
107,Joseph Jones,23,Developer,62747.43,Delta,2004-06-25,Operations,Seattle
109,Anthony Brown,59,Manager,95673.89,Project1,2022-09-08,Operations,Seattle
111,Matthew Williamson,52,Consultant,72260.58,Project6,2017-01-27,Operations,Seattle
122,John Henderson,39,Manager,103743.03,Project5,2006-02-19,Operations,Seattle
124,Paul Collins,58,Engineer,145128.54,Project2,1996-09-19,Operations,Seattle
127,Nicholas Martin,51,Engineer,133937.99,Omega,1984-08-08,Operations,Seattle
131,Felicia Brown,56,Manager,121858.08,Project2,2012-04-13,Operations,Seattle
132,David Gray,47,Engineer,71471.42,Delta,1991-05-13,Operations,Seattle
153,Christopher Rodriguez,57,Manager,109779.62,Alpha,1971-11-16,Operations,Seattle
178,Ruth Carter,50,Manager,64954.08,Omega,1997-12-07,Operations,Seattle
189,Gene Nichols,57,Analyst,144436.55,Project1,1995-10-23,Operations,Seattle
192,Rebecca Morgan,37,Manager,107159.15,Omega,1977-08-04,Operations,Seattle
199,Timothy Edwards,56,Developer,72110.63,Project4,2005-01-11,Operations,Seattle
201,Chad Erickson,47,Manager,142948.82,Project3,2007-02-16,Operations,Seattle
203,Tony Hart,44,Consultant,128828.81,Alpha,1975-08-28,Operations,Seattle
205,Albert Andersen,43,Developer,142838.41,Project2,1983-02-23,Operations,Seattle
214,Troy Weber,26,Developer,74326.38,Project1,1975-11-17,Operations,Seattle
221,Steve Wheeler,25,Analyst,129886.13,Beta,2011-02-08,Operations,Seattle
224,Abigail Hardy,25,Analyst,129993.77,Beta,1984-02-10,Operations,Seattle
229,Kathy Rosales,55,Manager,41802.77,Omega,2006-09-17,Operations,Seattle
237,Donna Garrett,46,Consultant,131875.22,Omega,1981-12-13,Operations,Seattle
239,Makayla Pruitt,30,Manager,63321.27,Gamma,1992-01-01,Operations,Seattle
240,Chelsey Lewis,37,Manager,135875.98,Project6,1980-02-06,Operations,Seattle
257,Dr. David Gross,36,Developer,76589.47,Delta,2012-01-16,Operations,Seattle
271,Antonio Edwards,59,Manager,133413.81,Project4,1990-07-16,Operations,Seattle
272,Mary Barnes,30,Engineer,93739.63,Project3,2012-07-07,Operations,Seattle
273,Troy Rojas,28,Consultant,120838.65,Project5,1991-04-14,Operations,Seattle
279,Jennifer Wolf,41,Engineer,43372.21,Beta,2010-09-14,Operations,Seattle
280,Kristine Tran,51,Manager,79914.61,Project2,1994-04-24,Operations,Seattle
283,Robert Thompson,30,Consultant,115348.67,Gamma,2021-07-24,Operations,Seattle
286,Barbara Eaton,37,Manager,133155.26,Gamma,2017-06-19,Operations,Seattle
290,Melinda Ewing,37,Manager,48287.31,Project5,2000-12-18,Operations,Seattle
291,Chad Baldwin,60,Analyst,57500.26,Beta,1991-06-23,Operations,Seattle
293,Samantha Johnson,40,Analyst,109488.91,Project4,1987-12-01,Operations,Seattle
313,Robin Marshall,58,Analyst,71658.27,Omega,2000-05-17,Operations,Seattle
317,Michael Cervantes,49,Manager,49385.01,Alpha,1982-05-29,Operations,Seattle
318,Christopher Wade,59,Analyst,44984.0,Project3,1986-05-09,Operations,Seattle
320,Alexandra Whitney,50,Engineer,42847.26,Project6,1997-02-17,Operations,Seattle
327,Marcus Russo,49,Manager,133285.41,Project5,1983-02-21,Operations,Seattle
328,Julie Lamb,43,Consultant,49660.24,Project1,2002-08-30,Operations,Seattle
332,Sarah Torres,34,Analyst,124731.37,Project4,2002-06-14,Operations,Seattle
335,Diana Franklin,40,Manager,107230.93,Project6,2002-06-05,Operations,Seattle
336,Omar Underwood,41,Developer,132351.54,Project5,2018-07-23,Operations,Seattle
340,Edward Wilson,46,Manager,76582.29,Alpha,2001-08-11,Operations,Seattle
342,Aaron Holland,34,Consultant,58730.0,Project1,1982-10-08,Operations,Seattle
354,Amy Velasquez,55,Manager,130750.0,Gamma,2004-11-20,Operations,Seattle
357,Donald Sims,54,Engineer,124269.47,Project3,1991-06-13,Operations,Seattle
360,Patrick Woods,60,Manager,74396.91,Project5,1979-06-30,Operations,Seattle
369,Beth Arnold,52,Developer,65757.2,Project4,1974-03-26,Operations,Seattle
374,Stephen Price,22,Developer,76182.71,Gamma,2000-05-12,Operations,Seattle
377,Adam Wagner,34,Manager,86058.12,Delta,1990-12-20,Operations,Seattle
381,Chase Thompson,54,Manager,137153.26,Project3,1998-01-07,Operations,Seattle
384,Catherine Walter,48,Analyst,50794.5,Project5,2011-03-20,Operations,Seattle
388,Shane Smith,23,Analyst,114430.62,Project5,2024-04-05,Operations,Seattle
394,Nicholas Fisher,26,Engineer,116197.96,Project1,2007-10-15,Operations,Seattle
398,Ruth Turner,32,Engineer,137735.28,Project4,2024-02-12,Operations,Seattle
400,Matthew Wise,40,Analyst,145898.96,Omega,1991-09-16,Operations,Seattle
401,John Travis,39,Manager,58670.41,Project2,2005-01-13,Operations,Seattle
409,Sally Arnold,41,Developer,116083.78,Project4,2018-05-09,Operations,Seattle
411,Daniel Walker,36,Analyst,129921.06,Delta,2020-09-22,Operations,Seattle
416,Ian Sanchez,56,Manager,102882.1,Project1,1974-01-26,Operations,Seattle
417,Melanie Hudson,27,Manager,69833.44,Alpha,1986-05-12,Operations,Seattle
418,Sydney Mills,22,Developer,47236.3,Beta,2013-02-22,Operations,Seattle
419,Diana Austin,49,Manager,62516.16,Project1,2023-08-24,Operations,Seattle
420,Douglas Clark,46,Engineer,102571.69,Beta,1999-03-17,Operations,Seattle
421,Angelica Murphy,25,Engineer,148919.73,Project1,1989-03-23,Operations,Seattle
428,Michael Jensen,27,Consultant,67658.01,Delta,2015-11-09,Operations,Seattle
430,Steven Carter,37,Developer,83750.11,Alpha,1973-06-11,Operations,Seattle
435,David Richard,43,Analyst,97351.33,Project5,1978-07-18,Operations,Seattle
438,Lindsey Garza,56,Developer,65854.18,Project4,1980-07-15,Operations,Seattle
446,Sara Benson,42,Consultant,71376.36,Project2,1996-05-04,Operations,Seattle
450,Bridget Hill,45,Developer,91687.36,Project3,2010-03-07,Operations,Seattle
451,Brendan Martinez,53,Engineer,126137.68,Delta,1976-02-01,Operations,Seattle
452,Kristina Jones,29,Analyst,112650.04,Project1,2010-09-12,Operations,Seattle
457,Timothy Sims,47,Engineer,50682.07,Beta,2005-07-22,Operations,Seattle
481,Dylan Weaver,39,Consultant,63467.31,Delta,1993-07-31,Operations,Seattle
490,James White,29,Manager,90552.7,Project5,2009-01-10,Operations,Seattle
491,Gail Costa,30,Manager,51207.78,Delta,1979-04-01,Operations,Seattle
493,Mario Davis,40,Consultant,72743.13,Project1,2021-02-06,Operations,Seattle
495,Rebecca Johnson,51,Consultant,68575.84,Project4,2017-02-03,Operations,Seattle
504,Christina Shepard,35,Manager,93804.41,Project6,1970-06-10,Operations,Seattle
506,Stephanie Friedman,22,Consultant,148278.57,Alpha,2009-05-14,Operations,Seattle
509,Lisa Pearson MD,45,Analyst,46579.66,Project3,1987-03-29,Operations,Seattle
512,Michaela Duncan,37,Analyst,73726.68,Alpha,1974-09-22,Operations,Seattle
514,Kelly Foster,34,Consultant,113134.77,Gamma,1982-06-16,Operations,Seattle
515,Victor Russell,24,Engineer,97675.87,Project3,2019-04-24,Operations,Seattle
526,Alyssa Henson,43,Consultant,116120.56,Project4,1972-03-30,Operations,Seattle
536,Jennifer Petersen,57,Consultant,105117.28,Project3,2007-12-04,Operations,Seattle
548,Todd Lloyd,22,Manager,72210.21,Project6,2019-07-21,Operations,Seattle
564,Andrew Anderson,33,Engineer,110902.33,Project2,1989-01-23,Operations,Seattle
568,Melody Rivera,41,Manager,91767.59,Gamma,2013-10-03,Operations,Seattle
574,Stephen Porter,49,Developer,124897.88,Omega,2011-05-06,Operations,Seattle
576,Cheryl Sandoval,32,Developer,66223.97,Project5,1986-10-25,Operations,Seattle
578,Richard Thompson,41,Consultant,82649.84,Beta,1989-07-29,Operations,Seattle
579,Ronald Garcia,56,Consultant,79258.97,Project6,2020-06-12,Operations,Seattle
586,Alexander Mcdonald,45,Manager,59388.46,Project3,2013-08-28,Operations,Seattle
592,Denise Howe,49,Consultant,83319.26,Project4,1985-05-03,Operations,Seattle
594,Natasha Rodriguez,60,Analyst,42146.98,Gamma,1983-07-22,Operations,Seattle
595,Anthony Miller,35,Developer,61139.57,Project6,1975-04-26,Operations,Seattle
600,Kristin Clark,40,Analyst,141120.77,Project4,1990-05-01,Operations,Seattle
602,Lisa Olsen,35,Developer,118318.04,Project4,1977-03-20,Operations,Seattle
603,James Lynch,39,Manager,74557.82,Omega,1970-03-06,Operations,Seattle
607,John Parker,39,Consultant,134648.48,Project6,1974-07-25,Operations,Seattle
610,Colton Gray,35,Analyst,66433.2,Project5,2023-12-27,Operations,Seattle
623,Scott Torres,51,Engineer,44628.52,Omega,1973-09-06,Operations,Seattle
626,Edward Evans,40,Engineer,82608.56,Alpha,1972-02-17,Operations,Seattle
628,Janice Miller,46,Analyst,131738.48,Project6,1992-10-04,Operations,Seattle
629,Toni Matthews,32,Manager,61289.6,Beta,1992-02-10,Operations,Seattle
639,Danielle Reed,47,Developer,96848.6,Project3,1977-02-14,Operations,Seattle
643,Jeffrey Massey,47,Manager,57120.58,Gamma,2008-02-10,Operations,Seattle
661,Christopher Deleon,55,Consultant,144542.9,Gamma,2024-11-12,Operations,Seattle
666,Stephanie Hamilton,31,Consultant,98533.18,Project5,2016-12-11,Operations,Seattle
672,Cristian Richards,38,Consultant,84022.0,Project3,1989-09-02,Operations,Seattle
683,Glenn Cooper,23,Analyst,63961.91,Beta,2005-04-23,Operations,Seattle
684,John Barber,48,Consultant,80408.58,Project5,2012-12-29,Operations,Seattle
688,Ruth Jackson,42,Manager,94731.7,Gamma,2024-05-29,Operations,Seattle
701,Brenda Townsend,47,Engineer,81579.46,Project6,2017-11-04,Operations,Seattle
702,Terry Patterson,33,Analyst,112251.51,Gamma,2019-11-04,Operations,Seattle
704,Jeffrey Jones,46,Analyst,97213.25,Alpha,2008-07-12,Operations,Seattle
707,Kendra Clark,31,Manager,127989.35,Gamma,1970-07-25,Operations,Seattle
708,Jeremy Evans,26,Consultant,137868.32,Project4,2005-05-26,Operations,Seattle
711,Scott Webb,60,Developer,50923.04,Alpha,1986-10-29,Operations,Seattle
719,Nicholas Webb,38,Manager,116295.14,Project2,1972-01-23,Operations,Seattle
722,Jeffrey Powell,24,Analyst,142751.83,Alpha,2000-06-04,Operations,Seattle
723,Alexis Murphy,45,Consultant,146903.39,Delta,1976-08-07,Operations,Seattle
728,Mario Lee,49,Developer,136771.49,Project6,1986-09-16,Operations,Seattle
736,Kevin Wright,57,Analyst,134893.13,Beta,2013-08-01,Operations,Seattle
740,Carlos Wade,22,Manager,69363.71,Gamma,1981-09-28,Operations,Seattle
744,Penny Griffin,35,Engineer,103714.52,Project5,1986-03-02,Operations,Seattle
745,Anthony Smith,32,Developer,149633.32,Alpha,1979-07-07,Operations,Seattle
747,Michael Vargas,27,Developer,138061.84,Project2,1986-05-27,Operations,Seattle
765,Dr. Richard Jackson,38,Consultant,107375.62,Project3,2021-10-10,Operations,Seattle
768,Emily Wheeler,38,Developer,84189.06,Alpha,2011-08-26,Operations,Seattle
769,Kayla Jacobson,56,Manager,75479.28,Project2,2008-01-11,Operations,Seattle
779,Tammy Bishop,51,Developer,124631.4,Project2,2012-01-16,Operations,Seattle
783,Jeffrey Watkins,52,Analyst,149395.56,Beta,1987-10-28,Operations,Seattle
792,Carl Juarez,60,Consultant,80196.64,Project1,1975-03-22,Operations,Seattle
808,Tiffany Tucker,51,Analyst,142193.46,Project3,2012-07-24,Operations,Seattle
810,Shawn Smith,23,Developer,46563.78,Alpha,2008-06-25,Operations,Seattle
813,Robert Eaton,48,Analyst,55070.72,Project4,2016-02-09,Operations,Seattle
817,Daniel Russell,39,Manager,75895.81,Project6,2009-01-07,Operations,Seattle
821,Trevor Martinez,30,Consultant,97230.59,Delta,1974-05-23,Operations,Seattle
832,Alexandra Davis,42,Engineer,71526.78,Project2,2021-05-23,Operations,Seattle
835,Seth Bauer,35,Consultant,130701.88,Project3,2011-11-07,Operations,Seattle
838,Mark Vaughn,60,Engineer,80767.36,Beta,1976-08-06,Operations,Seattle
841,Jason Fox,44,Manager,75306.2,Project6,2022-10-29,Operations,Seattle
843,Matthew Simon,42,Manager,95222.37,Project6,2007-11-20,Operations,Seattle
844,Deborah Rodriguez,27,Manager,94840.01,Alpha,1973-09-22,Operations,Seattle
850,Katherine Lopez,57,Consultant,107250.57,Project6,1975-06-28,Operations,Seattle
856,Tina Scott,26,Engineer,125218.34,Omega,1989-04-26,Operations,Seattle
859,Charles Powers,28,Engineer,147829.84,Project1,1984-12-28,Operations,Seattle
861,Caitlin Martin,60,Analyst,115983.01,Project3,1983-01-04,Operations,Seattle
862,John Nelson,24,Engineer,138233.53,Gamma,1994-05-12,Operations,Seattle
866,Janet Meyer DDS,39,Manager,122655.65,Delta,2025-02-15,Operations,Seattle
868,Veronica Valdez,42,Analyst,40042.04,Project3,1981-05-08,Operations,Seattle
874,Jennifer Miller,51,Consultant,79493.6,Beta,2007-01-20,Operations,Seattle
876,Linda Taylor,46,Analyst,51656.09,Project1,1982-05-08,Operations,Seattle
